Year,Month,Day,DayOfWeek,Flight_Date,UniqueCarrier,Tai_lNum,FlightNum,Origin_Airport,Origin_City_Name,Origin_State,Scheduled_Departure,Departure_Time,Dep_Delay,DepDel15,Dep_Delay_Groups,Scheduled_Arrival,Arrival_Time,Arrival_Delay,Arr_Delay_Minutes,Arr_Del_morethan15,Cancelled,Diverted,Distance,DistanceGroup,Carrier_Delay,WeatherDelay,NAS_Delay,Security_Delay,Late_Aircraft_Delay,Top_Carriers,Top_Origin,DEPTIME_GROUP1,DEPTIME_GROUP2,DEPTIME_GROUP3
2016,7,3,7,03/07/2016,AA,N855AA,285,LAX,"Los Angeles, CA",CA,1800,1800,0,0,0,2104,2053,-11,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,4,1,04/07/2016,AA,N853AA,285,LAX,"Los Angeles, CA",CA,1800,1805,5,0,0,2104,2045,-19,0,0,0,0,2615,11,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,5,2,05/07/2016,AA,N859AA,285,LAX,"Los Angeles, CA",CA,1740,1813,33,1,2,2041,2053,12,12,0,0,0,2615,11,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,6,3,06/07/2016,AA,N862AA,285,LAX,"Los Angeles, CA",CA,1740,1814,34,1,2,2041,2055,14,14,0,0,0,2615,11,0,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,7,4,07/07/2016,AA,N853AA,285,LAX,"Los Angeles, CA",CA,1740,1737,-3,0,-1,2041,2033,-8,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,8,5,08/07/2016,AA,N852AA,285,LAX,"Los Angeles, CA",CA,1740,1729,-11,0,-1,2041,2010,-31,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,9,6,09/07/2016,AA,N854AA,285,LAX,"Los Angeles, CA",CA,1740,1743,3,0,0,2041,2018,-23,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,10,7,10/07/2016,AA,N865AA,285,LAX,"Los Angeles, CA",CA,1740,1734,-6,0,-1,2041,2037,-4,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,11,1,11/07/2016,AA,N860AA,285,LAX,"Los Angeles, CA",CA,1740,1736,-4,0,-1,2041,2036,-5,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,12,2,12/07/2016,AA,N858AA,285,LAX,"Los Angeles, CA",CA,1740,1746,6,0,0,2041,2032,-9,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,13,3,13/07/2016,AA,N857AA,285,LAX,"Los Angeles, CA",CA,1740,1744,4,0,0,2041,2033,-8,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,14,4,14/07/2016,AA,N850AA,285,LAX,"Los Angeles, CA",CA,1740,1740,0,0,0,2041,2028,-13,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,15,5,15/07/2016,AA,N859AA,285,LAX,"Los Angeles, CA",CA,1740,1743,3,0,0,2041,2113,32,32,1,0,0,2615,11,3,0,29,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,16,6,16/07/2016,AA,N863AA,285,LAX,"Los Angeles, CA",CA,1740,1733,-7,0,-1,2041,2016,-25,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,17,7,17/07/2016,AA,N861AA,285,LAX,"Los Angeles, CA",CA,1740,1738,-2,0,-1,2041,2024,-17,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,18,1,18/07/2016,AA,N856AA,285,LAX,"Los Angeles, CA",CA,1740,1738,-2,0,-1,2041,2040,-1,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,19,2,19/07/2016,AA,N865AA,285,LAX,"Los Angeles, CA",CA,1740,1735,-5,0,-1,2041,2042,1,1,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,20,3,20/07/2016,AA,N854AA,285,LAX,"Los Angeles, CA",CA,1740,1736,-4,0,-1,2041,2029,-12,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,21,4,21/07/2016,AA,N862AA,285,LAX,"Los Angeles, CA",CA,1740,1837,57,1,3,2041,2122,41,41,1,0,0,2615,11,0,0,0,0,41,1,1,1800-2359,1800-2000,1800-1900
2016,7,22,5,22/07/2016,AA,N852AA,285,LAX,"Los Angeles, CA",CA,1740,1735,-5,0,-1,2041,2041,0,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,23,6,23/07/2016,AA,N863AA,285,LAX,"Los Angeles, CA",CA,1740,1758,18,1,1,2041,2056,15,15,1,0,0,2615,11,15,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,24,7,24/07/2016,AA,N855AA,285,LAX,"Los Angeles, CA",CA,1740,1741,1,0,0,2041,2036,-5,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,25,1,25/07/2016,AA,N853AA,285,LAX,"Los Angeles, CA",CA,1740,1855,75,1,5,2041,2136,55,55,1,0,0,2615,11,55,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,26,2,26/07/2016,AA,N856AA,285,LAX,"Los Angeles, CA",CA,1740,1755,15,1,1,2041,2041,0,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,27,3,27/07/2016,AA,N855AA,285,LAX,"Los Angeles, CA",CA,1740,1735,-5,0,-1,2041,2018,-23,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,28,4,28/07/2016,AA,N858AA,285,LAX,"Los Angeles, CA",CA,1740,1744,4,0,0,2041,2017,-24,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,29,5,29/07/2016,AA,N856AA,285,LAX,"Los Angeles, CA",CA,1740,1738,-2,0,-1,2041,2022,-19,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,30,6,30/07/2016,AA,N851AA,285,LAX,"Los Angeles, CA",CA,1740,1841,61,1,4,2041,2124,43,43,1,0,0,2615,11,43,0,0,0,0,1,1,1800-2359,1800-2000,1800-1900
2016,7,31,7,31/07/2016,AA,N850AA,285,LAX,"Los Angeles, CA",CA,1740,1739,-1,0,-1,2041,2035,-6,0,0,0,0,2615,11,0,0,0,0,0,1,1,1200-1800,1600-1800,1700-1800
2016,7,1,5,01/07/2016,AA,N3NBAA,288,ORD,"Chicago, IL",IL,2005,2329,204,1,12,2317,221,184,184,1,0,0,733,3,0,0,3,0,181,1,1,1800-2359,2200-2359,2300-2359
2016,7,4,1,04/07/2016,AA,N3GNAA,288,ORD,"Chicago, IL",IL,2005,2004,-1,0,-1,2317,2301,-16,0,0,0,0,733,3,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,5,2,05/07/2016,AA,N3BBAA,288,ORD,"Chicago, IL",IL,2005,2120,75,1,5,2317,17,60,60,1,0,0,733,3,60,0,0,0,0,1,1,1800-2359,2000-2200,2100-2200
2016,7,6,3,06/07/2016,AA,N3LPAA,288,ORD,"Chicago, IL",IL,2005,2020,15,1,1,2317,2332,15,15,1,0,0,733,3,0,0,0,0,15,1,1,1800-2359,2000-2200,2000-2100
2016,7,7,4,07/07/2016,AA,N3LCAA,288,ORD,"Chicago, IL",IL,2005,2051,46,1,3,2317,5,48,48,1,0,0,733,3,0,0,2,0,46,1,1,1800-2359,2000-2200,2000-2100
2016,7,9,6,09/07/2016,AA,N3BSAA,288,ORD,"Chicago, IL",IL,2005,2003,-2,0,-1,2317,2307,-10,0,0,0,0,733,3,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,10,7,10/07/2016,AA,N3EVAA,288,ORD,"Chicago, IL",IL,2005,2046,41,1,2,2317,2336,19,19,1,0,0,733,3,12,0,0,0,7,1,1,1800-2359,2000-2200,2000-2100
2016,7,11,1,11/07/2016,AA,N3MNAA,288,ORD,"Chicago, IL",IL,2005,2034,29,1,1,2317,2339,22,22,1,0,0,733,3,22,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,12,2,12/07/2016,AA,N3JEAA,288,ORD,"Chicago, IL",IL,2005,2014,9,0,0,2317,2327,10,10,0,0,0,733,3,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,13,3,13/07/2016,AA,N3MKAA,288,ORD,"Chicago, IL",IL,2005,2140,95,1,6,2317,116,119,119,1,0,0,733,3,0,3,24,0,92,1,1,1800-2359,2000-2200,2100-2200
2016,7,14,4,14/07/2016,AA,N3EWAA,288,ORD,"Chicago, IL",IL,2005,2030,25,1,1,2317,2325,8,8,0,0,0,733,3,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,15,5,15/07/2016,AA,N3GEAA,288,ORD,"Chicago, IL",IL,2005,2106,61,1,4,2317,2353,36,36,1,0,0,733,3,0,0,0,0,36,1,1,1800-2359,2000-2200,2100-2200
2016,7,16,6,16/07/2016,AA,N3MGAA,288,ORD,"Chicago, IL",IL,2005,2049,44,1,2,2317,2342,25,25,1,0,0,733,3,25,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,17,7,17/07/2016,AA,N3HTAA,288,ORD,"Chicago, IL",IL,2005,2003,-2,0,-1,2317,2254,-23,0,0,0,0,733,3,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,18,1,18/07/2016,AA,N3HPAA,288,ORD,"Chicago, IL",IL,2005,2022,17,1,1,2317,2334,17,17,1,0,0,733,3,0,0,11,0,6,1,1,1800-2359,2000-2200,2000-2100
2016,7,19,2,19/07/2016,AA,N3BTAA,288,ORD,"Chicago, IL",IL,2005,2033,28,1,1,2317,2323,6,6,0,0,0,733,3,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,20,3,20/07/2016,AA,N3NFAA,288,ORD,"Chicago, IL",IL,2005,2002,-3,0,-1,2317,2307,-10,0,0,0,0,733,3,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,22,5,22/07/2016,AA,N3MNAA,288,ORD,"Chicago, IL",IL,2005,2002,-3,0,-1,2317,2310,-7,0,0,0,0,733,3,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,24,7,24/07/2016,AA,N3MUAA,288,ORD,"Chicago, IL",IL,2005,2139,94,1,6,2317,112,115,115,1,0,0,733,3,0,15,21,0,79,1,1,1800-2359,2000-2200,2100-2200
2016,7,25,1,25/07/2016,AA,N3DHAA,288,ORD,"Chicago, IL",IL,2005,2222,137,1,9,2317,122,125,125,1,0,0,733,3,64,0,0,0,61,1,1,1800-2359,2200-2359,2200-2300
2016,7,26,2,26/07/2016,AA,N3GSAA,288,ORD,"Chicago, IL",IL,2005,2045,40,1,2,2317,2336,19,19,1,0,0,733,3,0,0,0,0,19,1,1,1800-2359,2000-2200,2000-2100
2016,7,27,3,27/07/2016,AA,N3EYAA,288,ORD,"Chicago, IL",IL,2005,2004,-1,0,-1,2317,2312,-5,0,0,0,0,733,3,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,28,4,28/07/2016,AA,N3KJAA,288,ORD,"Chicago, IL",IL,2005,2236,151,1,10,2317,125,128,128,1,0,0,733,3,42,0,0,0,86,1,1,1800-2359,2200-2359,2200-2300
2016,7,30,6,30/07/2016,AA,N3KSAA,288,ORD,"Chicago, IL",IL,2005,2030,25,1,1,2317,2324,7,7,0,0,0,733,3,0,0,0,0,0,1,1,1800-2359,2000-2200,2000-2100
2016,7,31,7,31/07/2016,AA,N3LNAA,288,ORD,"Chicago, IL",IL,2005,2136,91,1,6,2317,48,91,91,1,0,0,733,3,0,0,58,0,33,1,1,1800-2359,2000-2200,2100-2200
2016,7,1,5,01/07/2016,AA,N3EXAA,289,LGA,"New York, NY",NY,659,659,0,0,0,831,833,2,2,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,2,6,02/07/2016,AA,N3HHAA,289,LGA,"New York, NY",NY,715,709,-6,0,-1,855,907,12,12,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,3,7,03/07/2016,AA,N3MAAA,289,LGA,"New York, NY",NY,715,817,62,1,4,855,939,44,44,1,0,0,733,3,44,0,0,0,0,1,1,0600-1200,0800-1000,0800-0900
2016,7,4,1,04/07/2016,AA,N3EBAA,289,LGA,"New York, NY",NY,715,707,-8,0,-1,855,825,-30,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,5,2,05/07/2016,AA,N3FTAA,289,LGA,"New York, NY",NY,715,709,-6,0,-1,855,850,-5,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,6,3,06/07/2016,AA,N3CGAA,289,LGA,"New York, NY",NY,715,751,36,1,2,855,948,53,53,1,0,0,733,3,0,0,53,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,7,4,07/07/2016,AA,N3FTAA,289,LGA,"New York, NY",NY,715,713,-2,0,-1,855,836,-19,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,8,5,08/07/2016,AA,N3HTAA,289,LGA,"New York, NY",NY,715,707,-8,0,-1,855,838,-17,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,9,6,09/07/2016,AA,N3LYAA,289,LGA,"New York, NY",NY,715,710,-5,0,-1,855,853,-2,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,10,7,10/07/2016,AA,N3KSAA,289,LGA,"New York, NY",NY,715,709,-6,0,-1,855,831,-24,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,11,1,11/07/2016,AA,N3ERAA,289,LGA,"New York, NY",NY,715,712,-3,0,-1,855,824,-31,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,12,2,12/07/2016,AA,N3FMAA,289,LGA,"New York, NY",NY,715,707,-8,0,-1,855,830,-25,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,13,3,13/07/2016,AA,N3BVAA,289,LGA,"New York, NY",NY,715,724,9,0,0,855,839,-16,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,15,5,15/07/2016,AA,N3MJAA,289,LGA,"New York, NY",NY,715,713,-2,0,-1,855,841,-14,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,16,6,16/07/2016,AA,N3HCAA,289,LGA,"New York, NY",NY,715,711,-4,0,-1,855,831,-24,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,17,7,17/07/2016,AA,N3GNAA,289,LGA,"New York, NY",NY,715,711,-4,0,-1,855,828,-27,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,18,1,18/07/2016,AA,N3MKAA,289,LGA,"New York, NY",NY,715,711,-4,0,-1,855,914,19,19,1,0,0,733,3,0,0,19,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,19,2,19/07/2016,AA,N3FCAA,289,LGA,"New York, NY",NY,715,712,-3,0,-1,855,901,6,6,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,20,3,20/07/2016,AA,N3GFAA,289,LGA,"New York, NY",NY,715,720,5,0,0,855,842,-13,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,21,4,21/07/2016,AA,N3CUAA,289,LGA,"New York, NY",NY,715,711,-4,0,-1,855,838,-17,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,22,5,22/07/2016,AA,N3CDAA,289,LGA,"New York, NY",NY,715,742,27,1,1,855,859,4,4,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,23,6,23/07/2016,AA,N3KSAA,289,LGA,"New York, NY",NY,715,715,0,0,0,855,835,-20,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,24,7,24/07/2016,AA,N3MLAA,289,LGA,"New York, NY",NY,715,707,-8,0,-1,855,903,8,8,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,25,1,25/07/2016,AA,N3DUAA,289,LGA,"New York, NY",NY,715,710,-5,0,-1,855,836,-19,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,26,2,26/07/2016,AA,N3HPAA,289,LGA,"New York, NY",NY,715,712,-3,0,-1,855,848,-7,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,27,3,27/07/2016,AA,N3DYAA,289,LGA,"New York, NY",NY,715,716,1,0,0,855,831,-24,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,28,4,28/07/2016,AA,N3NMAA,289,LGA,"New York, NY",NY,715,712,-3,0,-1,855,845,-10,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,29,5,29/07/2016,AA,N3BJAA,289,LGA,"New York, NY",NY,715,710,-5,0,-1,855,859,4,4,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,30,6,30/07/2016,AA,N3LWAA,289,LGA,"New York, NY",NY,715,713,-2,0,-1,855,843,-12,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,31,7,31/07/2016,AA,N3JLAA,289,LGA,"New York, NY",NY,715,713,-2,0,-1,855,843,-12,0,0,0,0,733,3,0,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,1,5,01/07/2016,AA,N787AA,292,LAX,"Los Angeles, CA",CA,600,557,-3,0,-1,1434,1421,-13,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,4,1,04/07/2016,AA,N787AA,292,LAX,"Los Angeles, CA",CA,600,558,-2,0,-1,1434,1409,-25,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,5,2,05/07/2016,AA,N798AA,292,LAX,"Los Angeles, CA",CA,600,620,20,1,1,1434,1437,3,3,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,6,3,06/07/2016,AA,N795AA,292,LAX,"Los Angeles, CA",CA,600,554,-6,0,-1,1434,1403,-31,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,7,4,07/07/2016,AA,N797AA,292,LAX,"Los Angeles, CA",CA,600,557,-3,0,-1,1434,1422,-12,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,8,5,08/07/2016,AA,N788AA,292,LAX,"Los Angeles, CA",CA,600,553,-7,0,-1,1434,1416,-18,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,9,6,09/07/2016,AA,N789AA,292,LAX,"Los Angeles, CA",CA,600,555,-5,0,-1,1434,1431,-3,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,10,7,10/07/2016,AA,N793AA,292,LAX,"Los Angeles, CA",CA,600,554,-6,0,-1,1434,1414,-20,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,11,1,11/07/2016,AA,N795AA,292,LAX,"Los Angeles, CA",CA,600,555,-5,0,-1,1434,1411,-23,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,12,2,12/07/2016,AA,N797AA,292,LAX,"Los Angeles, CA",CA,600,554,-6,0,-1,1434,1405,-29,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,13,3,13/07/2016,AA,N783AA,292,LAX,"Los Angeles, CA",CA,600,552,-8,0,-1,1434,1408,-26,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,14,4,14/07/2016,AA,N787AA,292,LAX,"Los Angeles, CA",CA,600,558,-2,0,-1,1434,1442,8,8,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,15,5,15/07/2016,AA,N792AA,292,LAX,"Los Angeles, CA",CA,600,552,-8,0,-1,1434,1406,-28,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,16,6,16/07/2016,AA,N794AA,292,LAX,"Los Angeles, CA",CA,600,604,4,0,0,1434,1417,-17,0,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,17,7,17/07/2016,AA,N792AA,292,LAX,"Los Angeles, CA",CA,600,554,-6,0,-1,1434,1417,-17,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,18,1,18/07/2016,AA,N786AA,292,LAX,"Los Angeles, CA",CA,600,554,-6,0,-1,1434,1354,-40,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,19,2,19/07/2016,AA,N785AA,292,LAX,"Los Angeles, CA",CA,600,554,-6,0,-1,1434,1416,-18,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,20,3,20/07/2016,AA,N794AA,292,LAX,"Los Angeles, CA",CA,600,554,-6,0,-1,1434,1424,-10,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,21,4,21/07/2016,AA,N792AA,292,LAX,"Los Angeles, CA",CA,600,555,-5,0,-1,1434,1452,18,18,1,0,0,2475,10,0,0,18,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,22,5,22/07/2016,AA,N787AA,292,LAX,"Los Angeles, CA",CA,600,750,110,1,7,1434,1619,105,105,1,0,0,2475,10,105,0,0,0,0,1,1,0600-1200,0600-0800,0700-0800
2016,7,23,6,23/07/2016,AA,N798AA,292,LAX,"Los Angeles, CA",CA,600,559,-1,0,-1,1434,1428,-6,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,24,7,24/07/2016,AA,N789AA,292,LAX,"Los Angeles, CA",CA,600,554,-6,0,-1,1434,1417,-17,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,25,1,25/07/2016,AA,N786AA,292,LAX,"Los Angeles, CA",CA,600,634,34,1,2,1434,1527,53,53,1,0,0,2475,10,34,0,19,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,26,2,26/07/2016,AA,N791AA,292,LAX,"Los Angeles, CA",CA,600,559,-1,0,-1,1434,1414,-20,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,27,3,27/07/2016,AA,N789AA,292,LAX,"Los Angeles, CA",CA,600,553,-7,0,-1,1434,1407,-27,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,28,4,28/07/2016,AA,N797AA,292,LAX,"Los Angeles, CA",CA,600,601,1,0,0,1434,1419,-15,0,0,0,0,2475,10,0,0,0,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,29,5,29/07/2016,AA,N784AA,292,LAX,"Los Angeles, CA",CA,600,556,-4,0,-1,1434,1422,-12,0,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,30,6,30/07/2016,AA,N796AA,292,LAX,"Los Angeles, CA",CA,600,600,0,0,0,1434,1438,4,4,0,0,0,2475,10,0,0,0,0,0,1,1,0000-0600,0400-0600,0500-0600
2016,7,31,7,31/07/2016,AA,N795AA,292,LAX,"Los Angeles, CA",CA,600,619,19,1,1,1434,1500,26,26,1,0,0,2475,10,19,0,7,0,0,1,1,0600-1200,0600-0800,0600-0700
2016,7,1,5,01/07/2016,AA,N787AA,293,JFK,"New York, NY",NY,2000,2332,212,1,12,2312,305,233,233,1,0,0,2475,10,0,212,21,0,0,1,1,1800-2359,2200-2359,2300-2359
2016,7,3,7,03/07/2016,AA,N787AA,293,JFK,"New York, NY",NY,2000,1958,-2,0,-1,2312,2312,0,0,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,1800-2000,1900-2000
2016,7,4,1,04/07/2016,AA,N798AA,293,JFK,"New York, NY",NY,2000,1955,-5,0,-1,2312,2314,2,2,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,1800-2000,1900-2000
2016,7,5,2,05/07/2016,AA,N795AA,293,JFK,"New York, NY",NY,2000,1955,-5,0,-1,2312,2302,-10,0,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,1800-2000,1900-2000
2016,7,6,3,06/07/2016,AA,N797AA,293,JFK,"New York, NY",NY,2000,1953,-7,0,-1,2312,2322,10,10,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,1800-2000,1900-2000
2016,7,7,4,07/07/2016,AA,N788AA,293,JFK,"New York, NY",NY,2000,2042,42,1,2,2312,2353,41,41,1,0,0,2475,10,0,0,6,0,35,1,1,1800-2359,2000-2200,2000-2100
2016,7,8,5,08/07/2016,AA,N790AA,293,JFK,"New York, NY",NY,2000,2100,60,1,4,2312,44,92,92,1,0,0,2475,10,0,0,47,0,45,1,1,1800-2359,2000-2200,2000-2100
2016,7,9,6,09/07/2016,AA,N796AA,293,JFK,"New York, NY",NY,2000,1959,-1,0,-1,2312,2351,39,39,1,0,0,2475,10,0,0,39,0,0,1,1,1800-2359,1800-2000,1900-2000
2016,7,10,7,10/07/2016,AA,N784AA,293,JFK,"New York, NY",NY,2000,1955,-5,0,-1,2312,2307,-5,0,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,1800-2000,1900-2000
2016,7,11,1,11/07/2016,AA,N797AA,293,JFK,"New York, NY",NY,2000,1954,-6,0,-1,2312,2248,-24,0,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,1800-2000,1900-2000
2016,7,12,2,12/07/2016,AA,N783AA,293,JFK,"New York, NY",NY,2000,1954,-6,0,-1,2312,2312,0,0,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,1800-2000,1900-2000
2016,7,13,3,13/07/2016,AA,N799AA,293,JFK,"New York, NY",NY,2000,1957,-3,0,-1,2312,2347,35,35,1,0,0,2475,10,0,0,35,0,0,1,1,1800-2359,1800-2000,1900-2000
2016,7,14,4,14/07/2016,AA,N792AA,293,JFK,"New York, NY",NY,2000,2000,0,0,0,2312,2302,-10,0,0,0,0,2475,10,0,0,0,0,0,1,1,1800-2359,1800-2000,1900-2000
2016,7,15,5,15/07/2016,AA,N791AA,293,JFK,"New York, NY",NY,2000,2226,146,1,9,2312,116,124,124,1,0,0,2475,10,10,0,0,0,114,1,1,1800-2359,2200-2359,2200-2300
